DrugBank_ID,PubChem_CID,SMILES
DB06699,16136245.0,CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)NC(=O)N)NC(=O)C(CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CO)NC(=O)C(CC5=CN=CC=C5)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C(CC7=CC8=CC=CC=C8C=C7)NC(=O)C
DB00911,5479.0,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
DB09055,5310993.0,CC1=CN=C(C=[N+]1[O-])C(=O)O
DB00869,5284549.0,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
DB09320,5903.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
DB01333,38103.0,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
DB05245,441244.0,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+]
DB00190,34359.0,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN
DB00896,5311412.0,CCC(=O)C1(C(CC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C)C
DB00551,1990.0,CC(=O)NO
DB09275,91667825.0,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].[K+].[K+].[K+].[K+].[K+].[Bi+3]
DB00162,445354.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
DB09125,13344.0,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+]
DB00556,6432.0,C(C(F)(F)F)(C(F)(F)F)(F)F
DB00746,2973.0,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
DB00223,71415.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F
DB01544,3380.0,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
DB11256,135398561.0,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
DB00846,15209.0,CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
DB01262,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O
DB01085,5910.0,CCC1C(COC1=O)CC2=CN=CN2C
DB00259,5333.0,C1=CC(=CC=C1N)S(=O)(=O)N
DB09279,9870652.0,CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C
DB01280,3011155.0,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
DB00150,6305.0,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
DB00654,5311221.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
DB01327,33255.0,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
DB08911,11707110.0,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
DB00170,4055.0,CC1=CC(=O)C2=CC=CC=C2C1=O
DB08992,3236.0,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
DB00293,135400182.0,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1
DB04570,47499.0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O
DB05266,3671.0,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
DB00873,9865442.0,CC12CC(C3C(C1CCC2(C(=O)OCCl)O)CCC4=CC(=O)C=CC34C)O
DB01587,33746.0,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C
DB00787,135398513.0,C1=NC2=C(N1COCCO)N=C(NC2=O)N
DB00345,2148.0,C1=CC(=CC=C1C(=O)NCC(=O)O)N
DB00828,446987.0,CC1C(O1)P(=O)(O)O
DB08905,11273.0,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O
DB00859,5852.0,CC(C)(C(C(=O)O)N)S
DB00760,441130.0,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O
DB09078,9823820.0,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl
DB06637,1727.0,C1=CN=CC=C1N
DB09289,68870.0,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O
DB00308,60753.0,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
DB06594,82148.0,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
DB01413,5479537.0,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
DB00578,20824.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
DB01011,4174.0,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
DB01273,170361.0,C1C2CNCC1C3=CC4=NC=CN=C4C=C23
DB01046,157920.0,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F
DB06402,3081362.0,CCCCCCCCCCNCCNC1(CC(OC(C1O)C)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)C
DB00274,42008.0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
DB09269,999.0,C1=CC=C(C=C1)CC(=O)O
DB09099,16129706.0,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
DB01437,3487.0,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
DB01511,17925.0,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl
DB09270,5281915.0,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
DB01362,3730.0,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
DB08947,65492.0,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
DB00779,4421.0,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
DB00513,564.0,C(CCC(=O)O)CCN
DB06782,3080.0,C(C(CS)S)O
DB09147,24877.0,[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DB09236,5311217.0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C
DB00302,5526.0,C1CC(CCC1CN)C(=O)O
DB01435,2206.0,CC1=CC(=O)N(N1C)C2=CC=CC=C2
DB00130,5961.0,C(CC(=O)N)C(C(=O)O)N
DB00581,11333.0,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
DB01598,104838.0,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
DB01610,135413535.0,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N
DB00355,135398736.0,CC1C(C(=O)N1S(=O)(=O)[O-])NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=[NH+]2)N
DB06211,73303.0,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
DB01047,9642.0,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C
DB00389,31072.0,CCOC(=O)N1C=CN(C1=S)C
DB00339,1046.0,C1=CN=C(C=N1)C(=O)N
DB09162,61300.0,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Fe+3]
DB00602,46936176.0,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)OC1C(C)C
DB01057,10548.0,CCOP(=O)(OCC)SCC[N+](C)(C)C
DB00879,60877.0,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F
DB00730,5430.0,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
DB01764,6323289.0,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C
DB00550,657298.0,CCCC1=CC(=O)NC(=S)N1
DB00481,5035.0,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
DB00923,43507.0,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O
DB00547,5311067.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
DB00050,25074887.0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CCCNC(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C
DB00240,5311000.0,CC1CC2C3C(CC4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)Cl
DB00709,60825.0,C1C(OC(S1)CO)N2C=CC(=NC2=O)N
DB00140,493570.0,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O
DB01183,5284596.0,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
DB06527,1646.0,C(CN)CS(=O)(=O)O
DB00649,18283.0,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
DB01708,5881.0,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
DB00609,2761171.0,CCC1=NC=CC(=C1)C(=S)N
DB09265,131704317.0,CCC(C)C(C(=NC(CCC(=O)O)C(=NC(CC1=CNC2=CC=CC=C21)C(=NC(CC(C)C)C(=NC(CCCCN)C(=NC(CC(=N)O)C(=NCC(=NCC(=O)N3CCCC3C(=NC(CO)C(=NC(CO)C(=NCC(=NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=NC(CO)C(=NC(CCCCN)C(=NC(CCCCN)C(=NC(CCCCN)C(=NC(CCCCN)C(=NC(CCCCN)C(=NC(CCCCN)C(=N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)N=C(C(CC6=CC=CC=C6)N=C(C(CC(C)C)N=C(C(CCCNC(=N)N)N=C(C(C(C)C)N=C(C(C)N=C(C(CCC(=O)O)N=C(C(CCC(=O)O)N=C(C(CCC(=O)O)N=C(C(CCSC)N=C(C(CCC(=N)O)N=C(C(CCCCN)N=C(C(CO)N=C(C(CC(C)C)N=C(C(CC(=O)O)N=C(C(CO)N=C(C(C(C)O)N=C(C(CC7=CC=CC=C7)N=C(C(C(C)O)N=C(CN=C(C(CCC(=O)O)N=C(CN=C(C(CC8=CN=CN8)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O.[V]
DB00832,6839.0,CN1C(=O)CC(C1=O)C2=CC=CC=C2
DB01328,43594.0,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O
DB09286,4830.0,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
DB09278,297.0,C
DB06403,6918493.0,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C
DB00330,14052.0,CCC(CO)NCCNC(CC)CO
DB01139,30699.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
DB00235,4197.0,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
DB00276,2179.0,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
DB00251,441383.0,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
DB00838,5311052.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)Cl)C)F
DB01260,5311066.0,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C
DB00406,3468.0,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C
DB01369,5388937.0,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C
DB09134,3741.0,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
DB00198,65028.0,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC
DB01878,3102.0,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
DB00234,127151.0,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3
DB03754,6503.0,C(C(CO)(CO)N)O
DB00324,9878.0,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
DB04348,6675.0,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
DB00740,5070.0,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
DB09020,2391.0,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
DB09183,56640146.0,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O
DB01205,3373.0,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
DB09153,5234.0,[Na+].[Cl-]
DB01249,3724.0,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
DB00634,5320.0,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
DB00347,5576.0,CC1(C(=O)N(C(=O)O1)C)C
DB09085,5411.0,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
DB00357,2145.0,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N
DB01581,5325.0,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DB00560,54686904.0,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C
DB01130,6714002.0,CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
DB01326,456255.0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O
DB08869,56928011.0,CCC=CCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)N
DB00442,135398508.0,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
DB00271,2140.0,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
DB06268,216235.0,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
DB00891,5336.0,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DB02300,5288783.0,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C
DB01563,2707.0,C(C(Cl)(Cl)Cl)(O)O
DB00536,3520.0,C(=N)(N)N
DB08819,9868491.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O
DB06729,5335.0,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
DB00855,137.0,C(CC(=O)O)C(=O)CN
DB11135,6326970.0,[Se]
DB06802,151075.0,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N
DB00905,5311027.0,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
DB06820,5318.0,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
DB01597,6435415.0,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
DB01408,54766.0,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
DB00478,5071.0,CC(C12CC3CC(C1)CC(C3)C2)N
DB09096,7187.0,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
DB00122,305.0,C[N+](C)(C)CCO
DB09517,76968835.0,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[O-2].[O-2].[O-2].[Na+].[Fe+3].[Fe+3]
DB04571,5585.0,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C
DB00821,2581.0,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O
DB09069,21109.0,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
DB05351,9578005.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
DB00984,229455.0,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
DB09131,24014.0,Cl[Cu]Cl
DB00837,44115.0,C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl
DB09235,119171.0,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5
DB00429,45266502.0,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)[O-])O)O)O.C(C(CO)(CO)[NH3+])O
DB00173,190.0,C1=NC2=NC=NC(=C2N1)N
DB00392,3290.0,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
DB00287,5282226.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
DB00963,60726.0,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
DB07615,5282230.0,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC
DB09130,23978.0,[Cu]
DB00115,5311498.0,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
DB09281,5311266.0,[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2]
DB11080,24470.0,[N+](=O)([O-])[O-].[Ag+]
DB08874,10034073.0,CCC1C=C(C(CC=CC=C(C(=O)OC(CC=C(C=C(C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)C)C)C(C)O)COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)C
DB00369,60613.0,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
DB00200,70678542.0,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co]
DB00882,2800.0,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
DB06785,16130957.0,CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC
DB11156,708857.0,CN1CCCN=C1C=CC2=CC=CS2
DB00639,47472.0,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl
